gauge_id,KGE_similarity3,KGE_similarity5,KGE_similarity7,KGE_similarity10,KGE_similarity15,KGE_similarity20,KGE_similarity25,KGE_similarity30,KGE_similarity40,KGE_similarity50,KGE_similarity75,KGE_similarity100,KGE_similarity150,KGE_similarity200,KGE_similarity250,KGE_similarity300,KGE_similarity350,KGE_similarity400,KGE_similarity450,KGE_similarity500,KGE_similarity550,KGE_similarity600,gauge_lon,gauge_lat,max_KGE
camels_03500240,0.50232411,0.58390642,0.68314394,0.54692831,0.6192759,0.62389081,0.63408777,0.61350803,0.58596469,0.60859725,0.6031754,0.58826224,0.6340583,0.62187741,0.61222255,0.63277651,0.62349041,0.62504,0.61504172,0.59927197,0.59440702,0.60645832,-83.39417,35.15889,35.15889
camels_03504000,0.61807081,0.6473876,0.59783267,0.60662353,0.62581935,0.62643232,0.6172209,0.61458316,0.6444944,0.62090998,0.62570424,0.62832887,0.64070228,0.61893916,0.61154922,0.62505036,0.64462042,0.62925672,0.61973832,0.61255487,0.6353049,0.6388754,-83.61861,35.1275,35.1275
camels_03574500,0.41357074,0.34554869,0.42299815,0.43956565,0.61717646,0.67525994,0.63256747,0.64883566,0.58195794,0.59960996,0.64928539,0.65511676,0.63299356,0.6027017,0.60463094,0.60626459,0.5988166,0.5505876,0.57056479,0.5842996,0.57026187,0.56765643,-86.30637,34.62425,34.62425
camels_03592718,0.67572667,0.68261954,0.69877233,0.66622445,0.70567612,0.64963436,0.63581507,0.60593972,0.61711937,0.63759497,0.63918531,0.66260134,0.65221709,0.6404693,0.64854314,0.65418175,0.65526528,0.6488788,0.66011745,0.66214014,0.65261381,0.62766635,-88.28806,34.83556,34.83556
camels_03604000,-0.27098506,0.12701322,-0.57917801,-0.4949401,0.30574262,0.06697026,0.34778432,0.40599332,0.39981318,0.5319751,0.49357599,0.51537516,0.49495253,0.43854316,0.42407141,0.39950111,0.40453671,0.43179044,0.46102288,0.42839738,0.36182191,0.33615526,-87.8328,35.49591,35.49591
camels_04015330,0.58073009,0.45722168,0.45025494,0.60087696,0.57129198,0.63930572,0.6475397,0.6247391,0.61160114,0.61712379,0.53652973,0.40266619,0.3805469,0.34119904,0.21167736,0.29912553,0.26230302,0.34566785,0.3238548,0.30102872,0.31676167,0.31928493,-91.7924,46.94688,46.94688
camels_04024430,0.63770172,0.70866519,0.66888554,0.69650691,0.69687147,0.4510759,0.39730801,0.47182499,0.43960143,0.41340986,0.54147597,0.56136359,0.56531187,0.51230533,0.5546013,0.47235432,0.37557705,0.42266074,0.44852965,0.49534606,0.53473202,0.41285135,-92.09408,46.63327,46.63327
camels_04027000,0.26594108,0.26770301,0.21995369,0.5207751,0.55697824,0.14812356,0.33095012,0.33228648,0.32897529,0.42511987,0.29482812,0.26271773,0.21684328,0.29842939,0.30110677,0.31230665,0.34186251,0.32125484,0.2679761,0.24657051,0.23827626,0.16403733,-90.6963,46.48661,46.48661
camels_04040500,-1.20787652,-1.34849045,-0.11735677,-0.15364116,-0.25529618,-0.41660096,-0.63673641,-0.31946526,0.44724035,0.47440175,0.498824,0.49692942,0.52851137,0.45996386,0.51978885,0.61248299,0.6368631,0.62854296,0.58598244,0.66191521,0.44741319,-1.23976977,-88.57597,46.58411,46.58411
camels_04043050,0.03104826,0.23436019,0.21017199,0.54374906,0.32643086,0.17968588,0.19244491,0.28056242,0.22221109,0.17295366,0.16978301,0.13482425,0.19590754,0.15149398,0.18018289,0.21555191,0.2441521,0.23821521,0.2045442,0.20093075,0.23442554,0.17385223,-88.38539,47.22854,47.22854
camels_04045500,-2.39376385,-4.08888098,-2.54711596,-3.81016209,-1.59159118,-1.8566328,-1.94250317,-1.91600234,-1.15645665,-1.49252756,-1.51284089,-1.41266086,-1.75600356,-2.63617993,-3.11774252,-3.85175717,-4.16077576,-4.34369298,-4.40652831,-3.76138115,-3.70018659,-4.4394597,-85.26955,46.57502,46.57502
camels_04056500,0.71107244,0.68042081,0.74089776,0.67761082,0.60953778,0.57730218,0.74912111,0.53867225,0.73481274,0.37896186,0.7698769,0.7980526,0.78606179,0.74180645,0.7359652,0.62909661,0.6374579,0.68524322,0.73074522,0.74291127,0.80309421,0.48318182,-86.16125,46.03053,46.03053
camels_04057510,0.89974994,0.86902133,0.35830956,0.29332401,0.49151107,0.68640149,0.69158624,0.68923085,0.76160257,0.69823529,0.68630856,0.62105591,0.63457513,0.70307494,0.76338601,0.74486852,0.56595242,0.45016855,0.21566302,0.59679259,0.55907853,0.7303339,-86.7057,45.94302,45.94302
camels_04057800,-1.85002614,-2.83448676,0.43058092,0.57020153,-0.69848336,-0.30983292,-0.50988586,0.16967557,-0.49279572,-0.1026284,0.66814199,0.64417574,0.47097795,0.46751714,0.55030234,0.52634443,0.47081379,0.48781507,0.5561246,0.46919043,-0.01327199,0.56735273,-87.88652,46.4991,46.4991
camels_04059500,0.67122602,0.69854252,0.64494957,0.68116402,0.54354251,0.54505597,0.42147315,0.1790022,0.50553677,0.54862572,0.39674176,0.42306473,0.49899012,0.48975128,0.46471976,0.39502321,0.3935844,0.40961601,0.40482934,0.42666371,0.47566494,0.34905034,-87.20152,45.75552,45.75552
camels_04063700,0.47024516,0.61049807,0.45449579,0.56780383,0.49353926,0.35144423,0.31475114,-0.18233351,0.62509908,0.46489724,0.68144416,0.68675361,0.71713295,0.59904028,0.7495103,0.73920105,0.68922391,0.61794351,0.70948551,0.72261259,0.64468464,0.54679287,-88.46318,45.76357,45.76357
camels_04074950,0.64700423,0.81593355,0.73487747,0.7301114,0.7540322,0.66902088,0.76433615,0.79517451,0.54849523,0.66163341,0.68197995,0.62593835,0.64122198,0.61185997,0.66719187,0.72770198,0.71701563,0.76084382,0.75261745,0.79191076,0.81960161,0.80339338,-88.73344,45.18997,45.18997
camels_04105700,-0.10010826,-0.25982691,-0.3466631,-0.61884176,-0.65952659,-0.84960356,-1.10844817,-1.28420332,-1.1497138,-0.81746264,-0.74417448,-0.71232016,-0.59329979,-0.48269336,-0.38879014,-0.46535284,-0.30702852,-0.38418084,-0.57825798,-0.42294471,-0.40959959,-0.47010126,-85.35389,42.35337,42.35337
camels_04115265,-0.40559955,-0.41632882,-0.41438246,-0.05479569,0.35778714,0.20086206,0.36811865,-0.25322542,0.44332887,-0.11062896,0.11798458,0.24168022,0.51093456,0.62582025,0.5580659,0.55828587,0.40166085,0.68611513,0.29141118,0.54980284,0.22040673,0.34488835,-84.98113,43.24976,43.24976
camels_04122200,0.7568835,0.78128506,0.71738659,0.79510308,0.50710604,0.7796876,0.67084318,0.63155852,0.72681321,0.71708622,0.71828327,0.76902521,0.80409258,0.81032313,0.70519063,0.73699508,0.70952875,0.79792918,0.77374491,0.66818853,0.77820537,0.77170184,-86.23257,43.46418,43.46418
camels_04122500,0.83181571,0.77339855,0.59612828,0.86156004,0.81553643,0.80174,0.85684869,0.78586485,0.75536874,0.85297424,0.8316206,0.83862347,0.78593388,0.76233448,0.72741926,0.7925467,0.78856369,0.75751942,0.82703803,0.79566401,0.82578118,0.86375119,-86.27869,43.94501,43.94501
camels_04124000,0.72252298,0.70314844,0.51989805,0.09108338,0.69535144,0.70424805,0.54935714,0.46184955,0.68794567,0.37083847,0.74193609,0.63725558,0.740231,0.67422418,0.54896892,0.58876754,0.62713117,0.68440302,0.76246129,0.75252475,0.79466269,0.80208159,-85.69868,44.43639,44.43639
camels_04127918,0.54718825,0.38266024,-2.05814478,0.2911893,0.25603333,0.25972702,0.25899097,0.4569267,0.54330234,0.63277288,0.42807232,0.54202366,0.56109655,0.61026452,0.58521859,0.59653553,0.58359373,0.58211968,0.56961287,0.62238647,0.47005187,0.60324725,-84.59783,46.18585,46.18585
camels_04127997,0.37167645,0.50346912,0.67310867,-0.0495084,-1.32751086,-1.60748407,-0.14823426,0.09108376,-0.25903629,-0.23255773,-0.16642969,0.03547712,-0.00271798,0.16631465,0.02420091,0.38069546,-0.05239846,0.222535,-0.17582771,0.49411792,0.2401468,0.41497198,-84.60003,45.27446,45.27446
camels_04161580,-0.11464139,-0.09853847,0.38646766,0.56705988,0.00615399,-0.25590381,0.23066293,-0.01891889,0.03885573,-0.1609425,0.02357161,0.07689028,-0.08720903,-0.16615852,-0.38290337,-0.27326465,-0.42336609,-0.29732304,-0.33489728,-0.30378898,-0.31702068,-0.20339059,-83.09021,42.80086,42.80086
camels_04185000,0.69306414,0.60469424,0.59022364,0.54794373,0.53094827,0.50141244,0.50599686,0.50730384,0.54965324,0.50041207,0.50986436,0.49019748,0.53917269,0.44161575,0.45863938,0.45170052,0.46797118,0.46201325,0.45344699,0.43908571,0.44599168,0.46409585,-84.42967,41.5045,41.5045
camels_04196800,0.53127678,0.55587228,0.49418508,0.53911047,0.49393665,0.43396069,0.49922881,0.51875029,0.53826535,0.57656881,0.57800772,0.57562912,0.55820085,0.57233372,0.56495097,0.56849191,0.58548847,0.57431646,0.58504845,0.53779737,0.58824672,0.58303426,-83.34881,40.92283,40.92283
camels_04197100,0.54467854,0.53301926,0.55705515,0.54765314,0.5661354,0.55583209,0.53004748,0.53721097,0.54010695,0.53358536,0.69277137,0.69545821,0.67410101,0.66492539,0.70145711,0.65196362,0.68181028,0.67289999,0.6577839,0.66706145,0.68143462,0.65940577,-83.10964,41.02228,41.02228
camels_04197170,0.51415969,0.50698744,0.52874194,0.50671072,0.52255604,0.5239174,0.51633076,0.52101462,0.49848988,0.49678607,0.52942392,0.53726821,0.56057883,0.52532727,0.52360305,0.52305498,0.52594803,0.51540676,0.55877418,0.51384683,0.53774301,0.51541601,-83.16825,41.11367,41.11367
camels_04213000,0.40538507,0.39452805,0.4121873,0.43453223,0.48287336,0.46193257,0.44493637,0.43888624,0.50581536,0.49542719,0.5125791,0.53370037,0.55260296,0.57685518,0.58129692,0.62258208,0.61226583,0.61784243,0.60207157,0.58226459,0.5816118,0.58592546,-80.60397,41.927,41.927
camels_04213075,0.55039022,0.55663139,0.60337813,0.58133554,0.35998529,0.56360041,0.47980819,0.37039538,0.52382994,0.60582605,0.4823484,0.49346753,0.50446309,0.47802505,0.43754313,0.46293708,0.46137168,0.46464347,0.47166371,0.46408809,0.43735451,0.45010293,-80.29117,41.992,41.992
camels_04216418,0.8370233,0.72691251,0.78687779,0.81760277,0.84401197,0.84383729,0.85231416,0.83514088,0.83114241,0.83450272,0.77762668,0.77687665,0.78390674,0.74878564,0.76627006,0.76654186,0.79818019,0.78867135,0.7441165,0.79932925,0.7930462,0.75956616,-78.28363,42.86395,42.86395
camels_04221000,0.85118448,0.85782118,0.85566737,0.89710959,0.87426325,0.87598429,0.87261647,0.8717265,0.87273191,0.84086432,0.85772813,0.85320528,0.83782107,0.82652806,0.8494009,0.84745499,0.83838923,0.83319947,0.82817649,0.82246454,0.80807462,0.82785336,-77.95722,42.12229,42.12229
camels_04224775,0.46844494,0.73209762,0.75918018,0.72052147,0.84169524,0.7903739,0.79939907,0.80950592,0.8012294,0.76499228,0.73079497,0.75517033,0.76405549,0.65342262,0.75485827,0.74006405,0.74286784,0.73687823,0.66530209,0.70196422,0.63392984,0.7168332,-77.70416,42.53562,42.53562
camels_04233000,0.82133193,0.79357978,0.8260471,0.81167423,0.84937902,0.76924719,0.76781584,0.78448363,0.77989384,0.78502128,0.71013544,0.70790239,0.73883782,0.72203238,0.71259351,0.70946177,0.74385933,0.71882702,0.689947,0.68833348,0.69162208,0.7130627,-76.54494,42.39313,42.39313
camels_04256000,0.79915891,0.77588588,0.85269257,0.78350824,0.77716771,0.78431059,0.82275576,0.80962578,0.83012646,0.85393218,0.86211463,0.86874167,0.87246658,0.86989804,0.85843875,0.87529267,0.87592065,0.87426753,0.88284006,0.85309106,0.84453777,0.83358599,-75.33435,43.74729,43.74729
camels_04296000,0.72467334,0.67704251,0.72374803,0.71047074,0.76605036,0.74054768,0.76660783,0.7887293,0.78322052,0.76592848,0.75563932,0.79838773,0.74038158,0.74075979,0.71759522,0.74163124,0.74863678,0.75338934,0.73037856,0.7491568,0.75344342,0.72773392,-72.2701,44.86894,44.86894
camels_05056000,0.10798069,0.52066986,0.79934335,0.83391531,0.6182389,0.8543684,0.58757386,0.69673206,0.81217462,0.72256574,0.86495994,0.75416133,0.55845577,0.64757289,0.65156383,0.7136818,0.75749977,0.78250739,0.79085651,0.82565917,0.74184159,0.80107502,-98.71622,47.80555,47.80555
camels_05057000,0.42599818,0.53795662,0.47264262,0.85238454,0.37674889,0.61555287,0.46851468,0.42022613,0.49347636,0.42776813,0.68208735,0.57318125,0.53880173,0.69044861,0.63466752,0.61043209,0.65867964,0.56541211,0.59002922,0.50276775,0.54718038,0.56716366,-98.0276,47.43277,47.43277
camels_05057200,-0.21439752,-0.09666929,-0.19776797,-0.23999833,-0.16456034,-0.11129778,-0.12016114,-0.14163126,-0.13401633,-0.18361707,-0.1281621,-0.14073146,-0.10577575,-0.09880385,-0.12469142,-0.09631256,-0.10938373,-0.1214925,-0.13809857,-0.11970433,-0.06480597,-0.07050829,-98.12482,47.22916,47.22916
camels_05062500,0.65644775,0.33958714,-0.04715035,-0.40656818,0.05876264,0.11479691,0.09282465,0.27440631,0.37063341,0.47026575,0.39060218,0.34497602,0.24174967,0.36005708,0.31145805,0.37083518,0.35389297,0.32853949,0.29561834,0.24372037,0.25941438,0.17778398,-96.24478,47.26663,47.26663
camels_05087500,-2.64474527,-1.90508168,-4.29461171,-4.6841366,-2.94759846,-2.89927015,-2.70594341,-2.9397382,-3.27975557,-3.22250885,-2.1377334,-1.53959208,-0.95753705,-1.85065727,-1.58872879,-2.01641752,-2.60281411,-1.88001151,-1.77789429,-1.96262073,-1.82797632,-1.58942228,-96.81812,48.34109,48.34109
camels_05120500,-3.69520679,-1.2684858,0.49382248,-2.18221386,-0.86158812,0.38658302,-0.84613823,-0.90239131,-0.60726247,0.27243834,0.14724089,-0.50449609,0.4248599,0.08779033,0.11879089,-0.0181363,-0.07058701,0.08059883,0.04057552,-0.13839721,-0.20113578,-0.15203377,-100.53986,48.13834,48.13834
camels_05123400,-0.96830653,-0.21956957,0.19815934,0.08025948,-0.00749423,-1.04709673,-0.72061922,-0.7767162,-1.17071586,-0.9547209,-0.82097057,-0.85942116,-1.04177766,-0.74698355,-0.78459213,-0.37446339,-0.41918204,-0.57366886,-0.58913252,-0.76098732,-0.78968605,-0.80257585,-100.44208,48.58889,48.58889
camels_05129115,-0.55229057,-3.02550183,-0.00995911,0.20993336,0.46300743,0.49545878,0.17491272,0.38459429,0.54054118,0.55167038,0.30615183,0.46316516,-1.26006689,0.30553491,0.21332209,0.36391371,-0.54590837,0.09154564,0.28350313,-0.30760491,-0.17485679,-1.04999063,-92.56599,48.26463,48.26463
camels_05131500,-9.26992666,-1.03968251,-1.08601906,-1.74203119,-2.68497196,-3.35861701,-2.82207758,-3.02586639,-1.0024601,-0.27556368,-0.7874849,-0.5404258,-0.5585336,-0.68661484,-1.16014144,-0.94257027,-0.87327719,-0.70599102,-0.78964769,-1.19272226,-1.29568359,-1.36564789,-93.54933,48.39578,48.39578
camels_05291000,0.20291758,-1.28810021,0.52407663,0.5965629,0.53567134,0.52324337,0.43768207,0.57471755,0.69612009,0.5786394,0.58732544,0.50194344,0.62868593,0.5907076,0.58808098,0.64843596,0.63946479,0.59483538,0.63981251,0.6384003,0.54965016,0.56719795,-96.48756,45.29163,45.29163
camels_05362000,0.5621307,0.51844609,0.56743209,0.54134726,0.55601684,0.52262355,0.53286597,0.57519807,0.51034445,0.50944836,0.48748454,0.50719178,0.5393394,0.5287081,0.52057731,0.5646604,0.56392586,0.54640101,0.57626428,0.54538982,0.59921215,0.55614086,-90.95652,45.30803,45.30803
camels_05393500,0.72679241,0.70332805,0.69348584,0.7061448,0.70088547,0.69696138,0.70826117,0.71129597,0.71059313,0.71994913,0.72304688,0.70303147,0.646115,0.6444022,0.60243427,0.61754735,0.6196856,0.65357234,0.6192654,0.6342249,0.59194821,-0.45214012,-89.97931,45.44913,45.44913
camels_05399500,0.14089438,0.24869511,0.41311869,0.38800156,0.0448613,-0.03404466,-0.00679011,0.03283756,0.02801282,0.14466763,0.31946943,0.32402765,0.40622542,0.35654337,-0.35466331,0.07052826,-0.39974211,0.18491445,0.16135793,0.13557502,0.20173293,0.14954915,-90.07958,44.82191,44.82191
camels_05408000,-0.25031903,-0.32076795,-0.39579193,-0.49159546,0.07496409,0.3708388,0.11904515,0.34374822,0.43748766,0.38989906,0.32885136,0.44138887,0.57564625,0.59368929,0.54916845,0.52491903,0.48700775,0.53500879,0.49254515,0.51191085,0.49725451,0.44934804,-90.64319,43.57414,43.57414
camels_05412500,0.50480289,0.51427533,0.26188115,0.35920793,0.36203357,0.41350423,0.4603331,0.47760878,0.50751279,0.46010734,0.50753016,0.52622163,0.55543646,0.61037696,0.62385923,0.63399938,0.62861034,0.60778104,0.6127232,0.60990042,0.62370878,0.5887346,-91.2618,42.73999,42.73999
camels_05413500,0.72795308,0.59371974,0.33813511,0.53659507,0.60069276,0.57862701,0.59722317,0.68014495,0.52261126,0.50529134,0.56877246,0.47954281,0.56191513,0.53426848,0.55682842,0.5727674,0.55349111,0.52635629,0.54105733,0.45714194,0.53803457,0.50871012,-90.81929,42.72027,42.72027
camels_05414000,0.5740114,0.58530286,0.58167592,0.51791985,0.52313643,0.55702538,0.55859057,0.54949142,0.5770887,0.56143529,0.568595,0.58160201,0.58764986,0.60560542,0.57896824,0.59687178,0.58569674,0.56298633,0.59242745,0.58943377,0.61188401,0.57239037,-90.64041,42.7311,42.7311
camels_05444000,0.59053441,0.60401776,0.59334228,0.58410514,0.55932688,0.57477379,0.5397404,0.55487387,0.59310074,0.5956631,0.60189117,0.59471137,0.62133227,0.60503897,0.6011885,0.58425265,0.60584501,0.59579576,0.59340581,0.59427824,0.6048569,0.60016283,-89.69622,41.90281,41.90281
camels_05454000,0.33107092,0.31704323,0.27677718,0.3062363,0.29808202,0.2747553,0.21341116,0.26654139,0.35614682,0.39320161,0.36423486,0.44418175,0.45336032,0.45143379,0.42754932,0.44840566,0.43808523,0.44279996,0.44817284,0.4238892,0.43797428,0.42189819,-91.48767,41.70002,41.70002
camels_05458000,0.46272454,0.3609177,0.50416308,0.30498905,0.4546474,0.48435317,0.48377702,0.48196471,0.4460482,0.40177717,0.37332425,0.36825259,0.37860877,0.42957903,0.4152997,0.41256543,0.41783948,0.42868248,0.42934743,0.43705039,0.43436833,0.40088387,-92.50354,43.03328,43.03328
camels_05466500,0.33909987,0.46782401,0.48307723,0.24248318,0.4964112,0.57682544,0.64275402,0.63375575,0.69071339,0.67854393,0.61577043,0.57465944,0.60549932,0.58756694,0.59477121,0.58349522,0.5933797,0.62155584,0.61400385,0.62766019,0.63503668,0.64065998,-90.96737,41.18698,41.18698
camels_05487980,0.62634281,0.75306533,0.6985725,0.68933457,0.67085963,0.67415784,0.66754074,0.68850063,0.6531532,0.68227927,0.67086689,0.68841954,0.66779192,0.63936883,0.63489023,0.64059651,0.63432902,0.64663313,0.64222769,0.644944,0.65037653,0.62952693,-93.26607,41.24688,41.24688
camels_05488200,0.38867053,0.41836379,0.43697979,0.48101956,0.49551753,0.55063281,0.54779244,0.53723527,0.54595898,0.55323037,0.55217132,0.53548674,0.51212236,0.5183361,0.51891256,0.52855125,0.52851747,0.54301258,0.54304802,0.52484118,0.52876867,0.51884762,-93.04548,41.30055,41.30055
camels_05489000,0.65409647,0.69016352,0.68977793,0.69342994,0.68454419,0.6771176,0.67373681,0.64788695,0.62868944,0.62361382,0.62073433,0.59003308,0.58096026,0.5629252,0.52159661,0.47499429,0.43614753,0.52017741,0.51638272,0.47913111,0.47906058,0.51920538,-92.90853,41.219,41.219
camels_05495000,0.47882888,0.51061594,0.52178913,0.48479233,0.47552717,0.45994435,0.45721393,0.48174283,0.47226005,0.40781273,0.38931336,0.36426491,0.33630711,0.34129871,0.32081308,0.32994651,0.33620289,0.35385186,0.32995411,0.32994244,0.32893439,0.34275002,-91.59788,40.39241,40.39241
camels_05495500,0.49356664,0.56224387,0.52138963,0.50244277,0.49210411,0.47007497,0.4339989,0.46179545,0.4685162,0.45409682,0.49843622,0.4827334,0.47641077,0.49584792,0.48390542,0.47086843,0.48383975,0.49613035,0.48061737,0.48335421,0.48863972,0.48102582,-91.33737,40.14282,40.14282
camels_05501000,-0.62090818,-0.46265983,-0.43698678,-0.21431045,0.33209346,0.33779253,0.38009243,0.40086296,0.29454614,0.05467014,-0.12081702,-0.20699233,-0.17232411,-0.1035581,0.04320098,0.0773088,-0.01584946,0.08230296,-0.06337742,-0.03463856,0.06968223,0.07095292,-91.5177,39.81799,39.81799
camels_05503800,-3.48802105,-3.60527943,-3.43084383,-2.93797078,-2.28025038,-1.44421416,-1.88107178,-1.28292346,-1.03052171,-1.14770522,-0.23968967,-0.00028217,-0.24901868,0.1078215,0.14870106,0.27203907,0.16791634,0.22904454,0.19573034,0.20100978,0.21823743,0.18525146,-91.99349,39.58483,39.58483
camels_05507600,0.31037132,0.20964169,0.17274059,-0.09165268,-1.2446659,-0.27334981,-0.30523021,-0.42639469,-0.24817133,-0.42277383,-0.21148765,-0.41066709,-0.11953969,-0.19215526,-0.09723218,-0.23190508,-0.13800663,0.01472343,-0.00929153,-0.19944765,-0.0378114,-0.05750992,-91.67627,39.43143,39.43143
camels_05508805,-0.22736367,-0.357001,-0.62296434,-0.77955793,0.12015321,0.05831164,0.46362698,0.33490537,0.07994647,0.39233785,0.40956455,0.3817006,0.41124299,0.39953897,0.34754624,0.40550728,0.40563653,0.41238458,0.44321486,0.40646111,0.40411412,0.4049708,-91.34275,39.52046,39.52046
camels_05514500,-0.05025,-1.27913653,-1.165685,-0.58172747,-0.61052607,-0.86243945,-0.98225325,0.40115773,0.48078882,0.43843649,0.5012958,0.4447607,0.28999416,0.39039026,0.41743075,0.41769058,0.42931208,0.40658435,0.44164389,0.41610228,0.40967234,0.42343089,-90.97754,39.0088,39.0088
camels_05525500,0.62959738,0.62190506,0.62847822,0.63678707,0.61587769,0.5974796,0.59967521,0.6013702,0.5922326,0.59055679,0.59541012,0.59381969,0.58533639,0.58208066,0.58175043,0.59609364,0.5944234,0.61416422,0.58896282,0.61316852,0.60600225,0.59204155,-87.72392,40.63004,40.63004
camels_05556500,0.6159522,0.64169488,0.63623042,0.523409,0.52423818,0.58198131,0.58245717,0.63194225,0.63537526,0.60419169,0.59913347,0.57073163,0.54713099,0.55453886,0.5600761,0.54736704,0.57928725,0.58877605,0.58793346,0.59424265,0.58075152,0.57227485,-89.49843,41.36587,41.36587
